Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Strain,TISSUE
SRR6638580,E14.5,RNA-Seq,100,148422800,PRJNA432054,SAMN08432068,102072256,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626263,GSM2969821,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969821,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638581,E14.5,RNA-Seq,100,170435000,PRJNA432054,SAMN08432067,116046049,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626264,GSM2969822,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969822,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638582,E14.5,RNA-Seq,100,151593800,PRJNA432054,SAMN08432066,99514216,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626265,GSM2969823,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969823,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638583,E12.5,RNA-Seq,100,208851500,PRJNA432054,SAMN08432065,141423689,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626266,GSM2969824,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969824,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638584,E12.5,RNA-Seq,100,208472900,PRJNA432054,SAMN08431973,141794924,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626267,GSM2969825,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969825,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638585,E12.5,RNA-Seq,100,318779700,PRJNA432054,SAMN08431972,214643372,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626268,GSM2969826,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969826,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638586,E12.5,RNA-Seq,100,113515800,PRJNA432054,SAMN08431971,81203645,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626269,GSM2969827,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969827,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638587,E12.5,RNA-Seq,100,61887400,PRJNA432054,SAMN08431970,41943778,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626270,GSM2969828,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969828,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638588,E12.5,RNA-Seq,100,101347500,PRJNA432054,SAMN08431969,69928361,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626271,GSM2969829,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969829,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638589,E12.5,RNA-Seq,100,278673100,PRJNA432054,SAMN08431968,188105197,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626272,GSM2969830,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969830,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638590,E12.5,RNA-Seq,100,225314700,PRJNA432054,SAMN08431967,152327073,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626273,GSM2969831,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969831,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638591,E12.5,RNA-Seq,100,109090000,PRJNA432054,SAMN08431966,84654557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626274,GSM2969832,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969832,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638592,E12.5,RNA-Seq,100,173799700,PRJNA432054,SAMN08431965,132980718,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626275,GSM2969833,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969833,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638593,E12.5,RNA-Seq,100,112668400,PRJNA432054,SAMN08431964,78397357,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626276,GSM2969834,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969834,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638594,E12.5,RNA-Seq,100,123958200,PRJNA432054,SAMN08431963,85804113,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626277,GSM2969835,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969835,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638595,E12.5,RNA-Seq,100,10295300,PRJNA432054,SAMN08431962,7311619,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626278,GSM2969836,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969836,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638596,E12.5,RNA-Seq,100,31156900,PRJNA432054,SAMN08431961,21426913,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626279,GSM2969837,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969837,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638597,E12.5,RNA-Seq,100,189423700,PRJNA432054,SAMN08431960,130177535,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626280,GSM2969838,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969838,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638598,E12.5,RNA-Seq,100,160284000,PRJNA432054,SAMN08431959,114183223,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626281,GSM2969839,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969839,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638599,E12.5,RNA-Seq,100,176346900,PRJNA432054,SAMN08431958,120206906,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626282,GSM2969840,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969840,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638600,E12.5,RNA-Seq,100,127738800,PRJNA432054,SAMN08431957,97349094,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626283,GSM2969841,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969841,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638601,E12.5,RNA-Seq,100,232717400,PRJNA432054,SAMN08431956,157728578,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626284,GSM2969842,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969842,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638602,E12.5,RNA-Seq,100,152703200,PRJNA432054,SAMN08431955,111277762,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626285,GSM2969843,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969843,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638603,E12.5,RNA-Seq,100,120804400,PRJNA432054,SAMN08431954,82927959,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626286,GSM2969844,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969844,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638604,E12.5,RNA-Seq,100,96675900,PRJNA432054,SAMN08431953,70828128,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626287,GSM2969845,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969845,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638605,E12.5,RNA-Seq,100,142571600,PRJNA432054,SAMN08431952,96589277,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626288,GSM2969846,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969846,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638606,E12.5,RNA-Seq,100,97142900,PRJNA432054,SAMN08431951,66781940,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626289,GSM2969847,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969847,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638607,E12.5,RNA-Seq,100,169981800,PRJNA432054,SAMN08431950,120071283,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626290,GSM2969848,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969848,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638608,E12.5,RNA-Seq,100,131118400,PRJNA432054,SAMN08431949,90384860,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626291,GSM2969849,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969849,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638609,E12.5,RNA-Seq,100,224806400,PRJNA432054,SAMN08431948,152918824,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626292,GSM2969850,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969850,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638610,E12.5,RNA-Seq,100,227220500,PRJNA432054,SAMN08431947,154130246,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626293,GSM2969851,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969851,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638611,E12.5,RNA-Seq,100,206526400,PRJNA432054,SAMN08431946,139936276,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626294,GSM2969852,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969852,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638612,E12.5,RNA-Seq,100,210272800,PRJNA432054,SAMN08431945,143321536,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626295,GSM2969853,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969853,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638613,E12.5,RNA-Seq,100,162933600,PRJNA432054,SAMN08431944,111088901,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626296,GSM2969854,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969854,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638614,E12.5,RNA-Seq,100,212957100,PRJNA432054,SAMN08431942,143490577,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626297,GSM2969855,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969855,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638615,E12.5,RNA-Seq,100,203367400,PRJNA432054,SAMN08431941,138482104,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626298,GSM2969856,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969856,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638616,E12.5,RNA-Seq,100,140736400,PRJNA432054,SAMN08432030,96604441,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626299,GSM2969857,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969857,Brain,SRP131682,CD1,"Brain,CGE"
SRR6638617,E12.5,RNA-Seq,100,183328200,PRJNA432054,SAMN08432029,124964628,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626300,GSM2969858,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969858,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638618,E12.5,RNA-Seq,100,160945300,PRJNA432054,SAMN08432028,109385579,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626301,GSM2969859,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969859,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638619,E12.5,RNA-Seq,100,129849500,PRJNA432054,SAMN08432027,89102643,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626302,GSM2969860,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969860,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638620,E12.5,RNA-Seq,100,271314300,PRJNA432054,SAMN08432026,182772513,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626303,GSM2969861,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969861,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638621,E12.5,RNA-Seq,100,196042900,PRJNA432054,SAMN08432021,133628383,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626304,GSM2969862,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969862,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638622,E12.5,RNA-Seq,100,175430400,PRJNA432054,SAMN08432020,119259222,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626305,GSM2969863,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969863,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638623,E12.5,RNA-Seq,100,146795100,PRJNA432054,SAMN08432019,100980535,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626306,GSM2969864,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969864,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638624,E12.5,RNA-Seq,100,190185600,PRJNA432054,SAMN08432025,129812811,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626307,GSM2969865,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969865,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638625,E12.5,RNA-Seq,100,149107100,PRJNA432054,SAMN08432024,102507260,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626308,GSM2969866,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969866,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638626,E12.5,RNA-Seq,100,112152300,PRJNA432054,SAMN08432023,80495482,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626309,GSM2969867,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969867,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638627,E12.5,RNA-Seq,100,186898500,PRJNA432054,SAMN08432022,126681358,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626310,GSM2969868,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969868,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638628,E12.5,RNA-Seq,100,121255800,PRJNA432054,SAMN08432018,88057402,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626311,GSM2969869,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969869,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638629,E12.5,RNA-Seq,100,172216200,PRJNA432054,SAMN08432017,116469878,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626312,GSM2969870,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969870,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638630,E12.5,RNA-Seq,100,103903900,PRJNA432054,SAMN08432016,71481895,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626313,GSM2969871,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969871,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638631,E12.5,RNA-Seq,100,167674400,PRJNA432054,SAMN08432015,113562653,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626314,GSM2969872,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969872,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638632,E12.5,RNA-Seq,100,173199300,PRJNA432054,SAMN08432014,117610602,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626315,GSM2969873,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969873,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638633,E12.5,RNA-Seq,100,162829100,PRJNA432054,SAMN08432013,110957345,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626316,GSM2969874,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969874,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638634,E12.5,RNA-Seq,100,140141000,PRJNA432054,SAMN08432012,101640126,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626317,GSM2969875,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969875,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638635,E12.5,RNA-Seq,100,185808500,PRJNA432054,SAMN08432011,127015286,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626318,GSM2969876,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969876,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638636,E12.5,RNA-Seq,100,92731500,PRJNA432054,SAMN08432010,64950543,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626319,GSM2969877,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969877,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638637,E12.5,RNA-Seq,100,197557100,PRJNA432054,SAMN08432009,135445557,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626320,GSM2969878,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969878,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638638,E12.5,RNA-Seq,100,342165400,PRJNA432054,SAMN08432008,232614391,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626321,GSM2969879,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969879,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638639,E12.5,RNA-Seq,100,271754700,PRJNA432054,SAMN08432007,186148232,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626322,GSM2969880,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969880,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638640,E12.5,RNA-Seq,100,139649100,PRJNA432054,SAMN08432006,95605433,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626323,GSM2969881,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969881,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638641,E12.5,RNA-Seq,100,182595100,PRJNA432054,SAMN08432005,123977724,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626324,GSM2969882,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969882,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638642,E12.5,RNA-Seq,100,138454000,PRJNA432054,SAMN08432004,95097593,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626325,GSM2969883,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969883,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638643,E12.5,RNA-Seq,100,222653100,PRJNA432054,SAMN08432003,156566780,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626326,GSM2969884,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969884,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638644,E12.5,RNA-Seq,100,202195300,PRJNA432054,SAMN08431915,143722653,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626327,GSM2969885,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969885,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638645,E12.5,RNA-Seq,100,250024200,PRJNA432054,SAMN08431914,172520020,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626328,GSM2969886,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969886,Brain,SRP131682,CD1,"CGE,Brain"
SRR6638646,E12.5,RNA-Seq,100,315632000,PRJNA432054,SAMN08431913,217354503,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3626329,GSM2969887,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2018-03-07T00:00:00Z,GSM2969887,Brain,SRP131682,CD1,"CGE,Brain"
